,creditability,age.in.years_woe,credit.amount_woe,credit.history_woe,duration.in.month_woe,foreign.worker_woe,housing_woe,installment.rate.in.percentage.of.disposable.income_woe,job_woe,number.of.existing.credits.at.this.bank_woe,number.of.people.being.liable.to.provide.maintenance.for_woe,other.debtors.or.guarantors_woe,other.installment.plans_woe,personal.status.and.sex_woe,present.employment.since_woe,present.residence.since_woe,property_woe,purpose_woe,savings.account.and.bonds_woe,status.of.existing.checking.account_woe,telephone_woe
292,bad,-0.060465196,-0.773189888,-0.088318617,-0.524524468,0,-0.40444522,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.034191365,0.805625164,-0.271357844,-0.614203978,0.098637588
293,good,0.31121257,-0.354821375,0.733740578,-0.108688306,0,-0.472604411,0.190472769,-0.204412515,0.134780612,0.015408625,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.586082361,0.805625164,-0.271357844,-0.614203978,0.098637588
294,good,0.31121257,-0.354821375,0.733740578,-0.524524468,0,-0.472604411,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.586082361,0.805625164,-0.271357844,0.405465108,-0.064691321
295,good,0.31121257,-0.354821375,0.733740578,-1.134979933,0,0.194156014,-0.157300289,-0.204412515,0.134780612,0.015408625,-0.027973852,-0.477550835,0.062228471,0.298716667,-0.070150705,-0.034191365,-0.279920067,0.762140052,1.176263223,-0.064691321
296,bad,-0.060465196,-0.773189888,-0.088318617,-1.134979933,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,0.098637588
297,good,-0.528844129,-0.354821375,-0.088318617,0.346624608,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.034191365,0.805625164,0.762140052,1.176263223,-0.064691321
298,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,-0.028573372,-0.279920067,0.762140052,1.176263223,-0.064691321
299,good,0.31121257,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.064538521,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.001152738,0.461034959,-0.279920067,-0.271357844,1.176263223,0.098637588
300,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,0.064538521,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,-0.034191365,-0.279920067,0.762140052,-0.614203978,0.098637588
301,good,0.31121257,0.205852054,-0.088318617,1.312186389,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,0.461034959,-0.279920067,-0.271357844,1.176263223,0.098637588
302,bad,0.31121257,0.205852054,-1.234070835,-0.524524468,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,0.112477983,-0.034191365,0.410062817,-0.271357844,-0.614203978,0.098637588
303,bad,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.078471615,0.134780612,0.015408625,-0.027973852,-0.477550835,0.062228471,0.298716667,-0.070150705,0.461034959,-0.279920067,0.762140052,0.405465108,-0.064691321
304,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
305,bad,0.31121257,-0.773189888,0.733740578,-1.134979933,0,-0.472604411,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.032103245,-0.070150705,-0.586082361,-0.279920067,0.762140052,1.176263223,-0.064691321
306,good,-0.060465196,0.205852054,-0.088318617,1.312186389,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,-0.279920067,0.762140052,1.176263223,-0.064691321
307,good,-0.528844129,-0.354821375,-0.088318617,-0.108688306,0,-0.40444522,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,0.298716667,-0.001152738,-0.028573372,0.805625164,0.762140052,1.176263223,-0.064691321
308,bad,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,0.054941118,-0.586082361,0.410062817,-0.13955188,-0.614203978,0.098637588
309,bad,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.064538521,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.001152738,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
310,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.001152738,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
311,good,0.31121257,-0.354821375,-0.088318617,-1.134979933,0,-0.472604411,0.064538521,0.078471615,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.431137463,-0.001152738,-0.586082361,-0.279920067,0.762140052,-0.614203978,0.098637588
312,good,-0.528844129,-0.354821375,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.032103245,0.112477983,-0.034191365,-0.279920067,-0.13955188,1.176263223,-0.064691321
313,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.034191365,-0.279920067,-0.271357844,0.405465108,-0.064691321
314,bad,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,0.298716667,0.054941118,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
315,good,-0.060465196,0.205852054,-0.088318617,1.312186389,0,0.194156014,0.190472769,0.078471615,-0.074877499,0.015408625,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.070150705,0.461034959,-0.279920067,0.762140052,0.405465108,-0.064691321
316,bad,-0.060465196,0.205852054,-1.234070835,-0.524524468,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
317,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.078471615,-0.074877499,0.015408625,0.587786665,0.121178625,0.062228471,-0.032103245,0.054941118,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
318,good,0.31121257,-0.354821375,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.001152738,-0.028573372,-0.279920067,0.762140052,-0.614203978,0.098637588
319,good,-0.060465196,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,-0.279920067,-0.271357844,1.176263223,-0.064691321
320,good,-0.060465196,0.205852054,-0.085157808,0.346624608,0,0.194156014,0.190472769,0.078471615,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
321,bad,-0.060465196,-0.354821375,0.733740578,-0.108688306,0,0.194156014,-0.157300289,-0.204412515,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
322,bad,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,0.054941118,-0.028573372,0.410062817,-0.271357844,-0.614203978,-0.064691321
323,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,-0.472604411,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,0.112477983,-0.586082361,0.805625164,-0.271357844,-0.614203978,0.098637588
324,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,-0.279920067,0.762140052,-0.614203978,-0.064691321
325,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,0.054941118,0.461034959,-0.279920067,-0.271357844,1.176263223,-0.064691321
326,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,0.190472769,0.078471615,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
327,good,0.31121257,-0.354821375,0.733740578,0.346624608,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.028573372,-0.279920067,0.762140052,1.176263223,0.098637588
328,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,0.015408625,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,-0.034191365,-0.279920067,0.762140052,1.176263223,0.098637588
329,good,-0.060465196,-0.354821375,-0.088318617,-0.524524468,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.070150705,-0.034191365,0.410062817,-0.271357844,0.405465108,-0.064691321
330,good,-0.060465196,0.205852054,-0.088318617,1.312186389,0,0.194156014,-0.157300289,0.022780028,-0.074877499,0.015408625,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.034191365,0.410062817,-0.271357844,-0.614203978,-0.064691321
331,good,0.31121257,-0.354821375,0.733740578,-0.108688306,0,-0.472604411,0.190472769,-0.204412515,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.586082361,0.805625164,-0.271357844,-0.614203978,0.098637588
332,bad,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.13955188,1.176263223,-0.064691321
333,bad,-0.528844129,-0.354821375,-0.088318617,-1.134979933,0,0.194156014,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.070150705,-0.028573372,-0.279920067,-0.13955188,-0.614203978,-0.064691321
334,bad,-0.528844129,-0.773189888,0.733740578,-1.134979933,0,-0.40444522,0.190472769,0.078471615,0.134780612,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.032103245,-0.001152738,-0.034191365,0.805625164,-0.13955188,1.176263223,-0.064691321
335,bad,-0.528844129,-0.354821375,-1.234070835,-0.108688306,0,-0.40444522,0.064538521,0.022780028,0.134780612,0.015408625,-0.027973852,-0.477550835,0.062228471,0.298716667,-0.001152738,-0.586082361,-0.279920067,-0.271357844,-0.614203978,-0.064691321
336,bad,0.31121257,0.205852054,0.733740578,1.312186389,0,-0.40444522,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.001152738,0.461034959,-0.279920067,-0.271357844,-0.614203978,0.098637588
337,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,0.587786665,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.028573372,0.410062817,-0.271357844,-0.614203978,-0.064691321
338,bad,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,-0.279920067,0.762140052,-0.614203978,-0.064691321
339,good,-0.060465196,-0.354821375,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.001152738,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
340,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
341,good,-0.528844129,-0.354821375,0.733740578,-0.108688306,0,-0.472604411,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.586082361,-0.279920067,-0.271357844,-0.614203978,0.098637588
342,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
343,good,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,0.054941118,0.461034959,0.410062817,0.762140052,-0.614203978,-0.064691321
344,good,-0.060465196,-0.354821375,-0.088318617,-0.108688306,0,0.194156014,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,0.298716667,0.112477983,0.461034959,-0.279920067,-0.271357844,-0.614203978,0.098637588
345,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.078471615,-0.074877499,0.015408625,0.587786665,0.121178625,0.062228471,-0.431137463,0.112477983,-0.028573372,-0.279920067,-0.271357844,0.405465108,-0.064691321
346,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,0.410062817,-0.271357844,1.176263223,-0.064691321
347,good,-0.528844129,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,0.587786665,0.121178625,0.062228471,-0.431137463,-0.001152738,0.461034959,0.410062817,-0.271357844,-0.614203978,-0.064691321
348,good,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.586082361,0.410062817,0.762140052,-0.614203978,-0.064691321
349,good,-0.060465196,0.205852054,-0.085157808,1.312186389,0,0.194156014,0.190472769,0.078471615,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.13955188,1.176263223,-0.064691321
350,bad,-0.060465196,0.205852054,0.733740578,0.346624608,0,-0.472604411,-0.157300289,0.022780028,0.134780612,0.015408625,-0.027973852,0.121178625,0.062228471,0.298716667,0.054941118,-0.586082361,-0.279920067,0.762140052,-0.614203978,-0.064691321
351,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,0.461034959,-0.279920067,-0.271357844,1.176263223,0.098637588
352,bad,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
353,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.431137463,-0.001152738,-0.586082361,0.805625164,0.762140052,1.176263223,0.098637588
354,bad,-0.060465196,-0.354821375,-1.234070835,0.346624608,0,-0.40444522,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.028573372,0.410062817,-0.271357844,-0.614203978,0.098637588
355,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,-0.472604411,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,-0.586082361,-0.279920067,0.762140052,1.176263223,0.098637588
356,bad,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,-0.477550835,0.062228471,-0.431137463,-0.070150705,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
357,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,0.461034959,0.410062817,0.762140052,1.176263223,0.098637588
358,bad,-0.060465196,-0.354821375,-0.085157808,-0.524524468,0,0.194156014,-0.157300289,-0.204412515,0.134780612,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,-0.034191365,0.410062817,-0.271357844,1.176263223,0.098637588
359,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,-0.032103245,-0.070150705,0.461034959,0.410062817,-0.271357844,1.176263223,-0.064691321
360,bad,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,0.062228471,0.298716667,-0.001152738,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
361,good,0.31121257,0.205852054,-0.088318617,-0.108688306,0,-0.472604411,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.586082361,-0.279920067,0.762140052,-0.614203978,-0.064691321
362,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.054941118,-0.034191365,0.410062817,0.762140052,0.405465108,-0.064691321
363,good,0.31121257,0.205852054,-0.085157808,0.346624608,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.032103245,-0.070150705,-0.034191365,-0.279920067,-0.271357844,0.405465108,0.098637588
364,good,-0.528844129,0.205852054,-0.088318617,1.312186389,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.028573372,-0.279920067,-0.271357844,1.176263223,-0.064691321
365,bad,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,0.112477983,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
366,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.271357844,1.176263223,0.098637588
367,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,0.064538521,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.112477983,-0.034191365,0.805625164,-0.271357844,1.176263223,-0.064691321
368,good,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
